0 272 34 25 25	0 0 2 0 24 0 1 0 4
0 273 33 25 25	0 0 2 0 23 0 1 0 5
0 274 34 25 25	0 0 2 0 24 0 1 0 5
0 275 33 25 25	0 0 2 0 24 0 1 0 5
0 276 35 25 25	0 0 4 0 24 0 1 0 5
0 277 33 25 25	0 0 2 0 23 0 1 0 4
0 278 34 25 25	0 0 2 0 24 0 1 0 5
0 279 33 25 25	0 0 2 0 24 0 1 0 4
0 280 34 24 24	0 0 2 0 24 0 1 0 5
0 281 34 24 24	0 0 2 0 24 0 1 0 5
0 282 33 24 24	0 0 2 0 24 0 1 0 5
0 283 33 24 24	0 0 2 0 23 0 1 0 5
0 284 34 24 24	0 0 2 0 24 0 1 0 5
0 285 33 24 24	0 0 2 0 24 0 1 0 5
0 286 34 24 24	0 0 2 0 24 0 1 0 5
0 287 34 24 24	0 0 2 0 24 0 1 0 5
0 288 34 24 24	0 0 2 0 24 0 1 0 5
0 289 34 24 24	0 0 2 0 23 0 1 0 5
0 290 34 24 24	0 0 2 0 24 0 1 0 5
0 291 33 24 24	0 0 2 0 24 0 1 0 4
0 292 34 24 24	0 0 2 0 24 0 1 0 5
0 293 34 24 24	0 0 2 0 24 0 1 0 5
0 294 35 24 24	0 0 3 0 24 0 1 0 5
0 295 33 24 24	0 0 2 0 23 0 1 0 5
0 296 34 24 24	0 0 2 0 24 0 1 0 5
0 297 35 24 24	0 0 3 0 24 0 1 0 5
0 298 33 24 24	0 0 2 0 24 0 1 0 5
0 299 34 24 24	0 0 2 0 24 0 1 0 5
0 300 34 24 24	0 0 2 0 24 0 1 0 5
0 301 33 24 24	0 0 2 0 24 0 1 0 4
0 302 34 24 24	0 0 2 0 24 0 1 0 5
0 303 33 24 24	0 0 2 0 24 0 1 0 4
0 304 33 24 24	0 0 2 0 24 0 1 0 4
0 305 34 24 24	0 0 2 0 24 0 1 0 5
0 306 34 24 24	0 0 2 0 24 0 1 0 5
0 307 34 24 24	0 0 3 0 24 0 1 0 5
0 308 34 24 24	0 0 2 0 24 0 1 0 5
0 309 34 24 24	0 0 2 0 24 0 1 0 5
0 310 33 24 24	0 0 2 0 24 0 1 0 4
0 311 33 24 24	0 0 2 0 24 0 1 0 4
0 312 34 24 24	0 0 2 0 24 0 1 0 5
0 313 33 24 24	0 0 2 0 23 0 1 0 5
0 314 34 24 24	0 0 2 0 24 0 1 0 5
0 315 34 24 24	0 0 3 0 23 0 1 0 5
0 316 34 24 24	0 0 2 0 24 0 1 0 5
0 317 34 24 24	0 0 2 0 24 0 1 0 5
0 318 33 24 24	0 0 2 0 23 0 1 0 4
0 319 33 24 24	0 0 2 0 24 0 1 0 4
0 320 34 24 24	0 0 2 0 24 0 1 0 4
0 321 34 24 24	0 0 2 0 24 0 1 0 4
0 322 33 24 24	0 0 2 0 24 0 1 0 4
0 323 34 24 24	0 0 2 0 24 0 1 0 5
0 324 34 24 24	0 0 2 0 24 0 1 0 5
0 325 34 24 24	0 0 2 0 24 0 1 0 5
0 326 34 24 24	0 0 2 0 24 0 1 0 5
0 327 34 24 24	0 0 2 0 24 0 1 0 5
0 328 33 24 24	0 0 2 0 23 0 1 0 4
0 329 34 24 24	0 0 2 0 24 0 1 0 5
0 330 33 24 24	0 0 2 0 24 0 1 0 4
0 331 34 24 24	0 0 2 0 24 0 1 0 5
0 332 34 25 25	0 0 2 0 24 0 1 0 4
0 333 34 25 25	0 0 2 0 24 0 1 0 5
0 334 48 25 25	0 0 2 0 26 0 6 0 12
0 335 35 25 25	0 0 3 0 24 0 1 0 5
0 336 34 25 25	0 0 3 0 23 0 1 0 4
0 337 34 25 25	0 0 3 0 23 0 1 0 4
0 338 33 25 25	0 0 2 0 23 0 1 0 4
0 339 33 25 25	0 0 2 0 23 0 1 0 4
0 340 33 25 25	0 0 2 0 23 0 1 0 5
0 341 33 25 25	0 0 2 0 24 0 1 0 5
0 342 33 25 25	0 0 2 0 23 0 1 0 4
0 343 33 25 25	0 0 2 0 23 0 1 0 4
0 344 33 25 25	0 0 2 0 24 0 1 0 4
0 345 37 25 25	0 0 2 0 27 0 1 0 4
0 346 33 25 25	0 0 2 0 24 0 1 0 5
0 347 34 25 25	0 0 2 0 24 0 1 0 5
0 348 33 25 25	0 0 2 0 23 0 1 0 5
0 349 33 25 25	0 0 2 0 23 0 1 0 5
0 350 33 25 25	0 0 2 0 24 0 1 0 5
0 351 34 25 25	0 0 2 0 24 0 1 0 5
0 352 34 25 25	0 0 2 0 23 0 1 0 5
0 353 34 25 25	0 0 2 0 24 0 1 0 5
0 354 33 25 25	0 0 2 0 24 0 1 0 5
0 355 34 25 25	0 0 2 0 24 0 1 0 5
0 356 34 25 25	0 0 2 0 24 0 1 0 5
0 357 34 24 24	0 0 2 0 24 0 1 0 5
0 358 33 24 24	0 0 2 0 23 0 1 0 4
0 359 33 24 24	0 0 2 0 23 0 1 0 5
0 360 33 24 24	0 0 2 0 23 0 1 0 5
0 361 33 24 24	0 0 2 0 23 0 1 0 4
0 362 33 24 24	0 0 2 0 23 0 1 0 5
0 363 33 24 24	0 0 2 0 23 0 1 0 4
0 364 33 24 24	0 0 2 0 23 0 1 0 4
0 365 37 24 24	0 0 4 0 25 0 1 0 5
0 366 34 24 24	0 0 2 0 24 0 1 0 4
0 367 34 24 24	0 0 2 0 24 0 1 0 5
0 368 34 24 24	0 0 2 0 24 0 1 0 5
0 369 34 24 24	0 0 2 0 24 0 1 0 5
0 370 34 24 24	0 0 2 0 24 0 1 0 4
0 371 34 24 24	0 0 2 0 24 0 1 0 5
0 372 34 24 24	0 0 2 0 24 0 1 0 5
0 373 34 24 24	0 0 2 0 24 0 1 0 5
0 374 33 24 24	0 0 2 0 24 0 1 0 4
0 375 37 24 24	0 0 2 0 27 0 1 0 4
0 376 33 24 24	0 0 2 0 24 0 1 0 4
0 377 34 24 24	0 0 2 0 24 0 1 0 4
0 378 34 24 24	0 0 2 0 24 0 1 0 4
0 379 34 24 24	0 0 2 0 24 0 1 0 4
0 380 33 24 24	0 0 2 0 24 0 1 0 4
0 381 33 24 24	0 0 2 0 24 0 1 0 4
0 382 33 24 24	0 0 2 0 24 0 1 0 4
0 383 33 25 25	0 0 2 0 24 0 1 0 4
0 384 33 25 25	0 0 2 0 24 0 1 0 4
0 385 32 25 25	0 0 2 0 23 0 1 0 4
0 386 33 25 25	0 0 2 0 24 0 1 0 4
0 387 34 25 25	0 0 2 0 24 0 1 0 5
0 388 33 25 25	0 0 2 0 24 0 1 0 4
0 389 34 25 25	0 0 2 0 24 0 1 0 5
0 390 33 25 25	0 0 2 0 24 0 1 0 5
0 391 33 25 25	0 0 2 0 24 0 1 0 5
0 392 33 25 25	0 0 2 0 24 0 1 0 4
0 393 33 25 25	0 0 2 0 23 0 1 0 4
0 394 32 25 25	0 0 2 0 23 0 1 0 4
0 395 33 25 25	0 0 2 0 24 0 1 0 4
0 396 32 25 25	0 0 2 0 24 0 1 0 4
0 397 33 25 25	0 0 2 0 24 0 1 0 4
0 398 33 25 25	0 0 2 0 24 0 1 0 4
0 399 33 25 25	0 0 2 0 24 0 1 0 4
0 400 33 25 25	0 0 2 0 23 0 1 0 4
0 401 33 25 25	0 0 2 0 24 0 1 0 4
