1 25 1159 12 25	0 0 4 977 82 0 30 0 4
0 27 1147 12 25	0 0 2 1036 82 0 31 0 4
0 28 1188 12 25	0 0 2 1023 83 0 32 0 4
1 26 1201 12 25	0 0 4 1063 86 0 29 0 3
0 29 1234 12 25	0 0 4 1075 88 0 28 0 4
1 27 1249 12 25	0 0 3 1111 85 0 30 0 3
1 28 1313 12 25	0 0 2 1128 84 0 28 0 4
0 30 1302 12 25	0 0 4 1168 105 0 31 0 3
0 31 1350 12 25	0 0 4 1153 106 0 33 0 3
1 29 1364 12 25	0 0 3 1224 87 0 31 0 4
0 32 1396 12 25	0 0 3 1238 88 0 30 0 3
1 30 1410 12 25	0 0 4 1267 85 0 34 0 4
1 31 1464 12 25	0 0 3 1283 86 0 33 0 3
0 33 1451 12 25	0 0 2 1332 88 0 36 0 4
0 34 1496 12 25	0 0 3 1317 90 0 36 0 3
1 32 1510 12 25	0 0 20 1347 88 0 34 0 3
0 35 1544 12 25	0 0 3 1377 88 0 36 0 4
1 33 1557 12 25	0 0 2 1414 87 0 35 0 3
0 36 1590 12 25	0 0 4 1424 88 0 34 0 3
1 34 1610 12 25	0 0 5 1459 87 0 32 0 3
0 37 1641 12 25	0 0 2 1478 89 0 34 0 3
1 35 1651 12 25	0 0 2 1513 87 0 34 0 3
0 38 1693 11 24	0 0 4 1523 86 0 33 0 3
1 36 1706 12 25	0 0 2 1560 90 0 35 0 3
1 37 1750 11 25	0 0 3 1574 88 0 36 0 3
0 39 1737 11 24	0 0 3 1618 87 0 35 0 3
1 38 1801 11 25	0 0 2 1607 88 0 34 0 3
0 40 1788 11 24	0 0 3 1669 88 0 34 0 4
0 41 1850 11 24	0 0 2 1659 86 0 36 0 3
1 39 1863 11 25	0 0 3 1702 90 0 50 0 3
0 42 1901 11 24	0 0 4 1714 90 0 50 0 3
1 40 1915 11 25	0 0 2 1755 103 0 35 0 3
1 41 1959 11 25	0 0 3 1769 103 0 35 0 3
0 43 1947 11 24	0 0 4 1827 87 0 35 0 3
0 44 2000 11 24	0 0 2 1816 88 0 36 0 3
1 42 2014 11 25	0 0 2 1867 90 0 35 0 3
0 45 2048 11 24	0 0 3 1879 91 0 34 0 4
1 43 2061 11 25	0 0 3 1915 90 0 35 0 3
1 44 2110 11 25	0 0 4 1926 90 0 35 0 3
0 46 2098 11 24	0 0 3 1981 86 0 35 0 3
0 47 2143 11 24	0 0 3 1967 88 0 34 0 3
1 45 2156 11 25	0 0 3 2013 84 0 38 0 4
0 48 2190 11 24	0 0 4 2023 87 0 37 0 4
1 46 2205 11 25	0 0 3 2060 90 0 31 0 3
1 47 2252 11 25	0 0 3 2075 91 0 31 0 3
0 49 2240 11 24	0 0 4 2123 86 0 34 0 4
0 50 2294 11 25	0 0 4 2107 88 0 35 0 4
1 48 2307 11 25	0 0 3 2160 91 0 35 0 3
0 51 2340 11 25	0 0 3 2173 91 0 35 0 3
1 49 2354 11 24	0 0 4 2206 87 0 37 0 4
1 50 2403 11 24	0 0 3 2220 87 0 36 0 4
0 52 2391 11 25	0 0 3 2272 89 0 34 0 3
0 53 2438 11 25	0 0 3 2258 89 0 35 0 3
1 51 2455 11 24	0 0 5 2304 92 0 32 0 4
0 54 2481 11 25	0 0 4 2317 96 0 32 0 4
1 52 2511 11 24	0 0 2 2361 86 0 25 0 3
0 55 2521 11 25	0 0 2 2379 95 0 30 0 3
1 53 2560 11 24	0 0 4 2404 84 0 23 0 3
0 56 2568 11 25	0 0 5 2429 97 0 23 0 4
1 54 2621 11 24	0 0 3 2453 84 0 24 0 3
0 57 2621 11 25	0 0 2 2489 93 0 31 0 3
1 55 2669 11 24	0 0 3 2494 83 0 35 0 3
0 58 2656 11 25	0 0 4 2543 89 0 26 0 4
1 56 2716 11 24	0 0 3 2541 84 0 23 0 3
0 59 2711 11 25	0 0 2 2592 91 0 25 0 3
1 57 2769 11 24	0 0 3 2582 86 0 35 0 3
0 60 2746 11 25	0 0 2 2647 91 0 24 0 3
1 58 2813 11 24	0 0 20 2615 83 0 22 0 3
0 61 2799 11 25	0 0 4 2693 86 0 24 0 3
1 59 2870 11 24	0 0 3 2673 84 0 34 0 3
0 62 2835 11 24	0 0 2 2744 90 0 28 0 3
1 60 2924 10 24	0 0 4 2716 76 0 33 0 3
0 63 2878 11 24	0 0 4 2791 94 0 30 0 3
1 61 2974 10 24	0 0 2 2757 78 0 35 0 3
0 64 2928 11 24	0 0 3 2849 89 0 28 0 3
0 65 2983 11 24	0 0 4 2791 87 0 40 0 3
1 62 3036 10 24	0 0 3 2844 98 0 33 0 3
1 63 3081 10 24	0 0 2 2897 98 0 34 0 3
